#curie_map:
#  skos: http://www.w3.org/2004/02/skos/core#
#  nist: https://airc.nist.gov/
#  owasp: https://genai.owasp.org/
#  ail: https://ailuminate.mlcommons.org/
#  atlas: https://www.ibm.com/docs/en/watsonx/saas?topic=ai-risk-atlas
#  credo: https://www.credoai.com/
#  mit: https://airisk.mit.edu/
#mapping_set_id: risk_to_category
#mapping_set_description: Maps specific AI risks to category-level taxonomy risks (NIST AI RMF, OWASP Top 10 LLM, AILuminate)
#license: https://creativecommons.org/licenses/by/4.0/

subject_id	subject_source	predicate_id	object_id	object_source	mapping_justification
ai-risk-taxonomy-malware	ai-risk-taxonomy	skos:broadMatch	nist-information-security	nist-ai-rmf	# CIA-model security risks — confidentiality, integrity, availability
ai-risk-taxonomy-malware	ai-risk-taxonomy	skos:relatedMatch	llm01-prompt-injection	owasp-llm-2.0	# CIA security risks — loosely related to LLM attack surface
ai-risk-taxonomy-medical/pharmaceutical	ai-risk-taxonomy	skos:relatedMatch	nist-human-ai-configuration	nist-ai-rmf	# Operational misuses — regulated advice, unsafe automated systems
ai-risk-taxonomy-mental-characteristics	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-migration-eligibility	ai-risk-taxonomy	skos:relatedMatch	nist-human-ai-configuration	nist-ai-rmf	# Operational misuses — regulated advice, unsafe automated systems
ai-risk-taxonomy-military	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Violence and extremism — depicting violence, terrorism, weapons
ai-risk-taxonomy-misrepresenting-voting-processes	ai-risk-taxonomy	skos:relatedMatch	nist-information-integrity	nist-ai-rmf	# Political usage — election interference, lobbying, persuasion
ai-risk-taxonomy-misrepresenting-voting-qualifications	ai-risk-taxonomy	skos:relatedMatch	nist-information-integrity	nist-ai-rmf	# Political usage — election interference, lobbying, persuasion
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---communication-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---communication-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---demographic-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---demographic-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---educational-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---educational-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---financial-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---financial-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---health-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---health-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---location-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---location-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-model-attacks-(membership-inference,-model-inversion)---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-multi-level-marketing	ai-risk-taxonomy	skos:relatedMatch	nist-harmful-bias-or-homogenization	nist-ai-rmf	# Economic harm — schemes, unfair markets, worker disempowerment
ai-risk-taxonomy-name-rights	ai-risk-taxonomy	skos:relatedMatch	nist-intellectual-property	nist-ai-rmf	# Fundamental rights including IP, portrait, reputation rights
ai-risk-taxonomy-nationality	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-ncii-(non-consensual-intimate-image)	ai-risk-taxonomy	skos:broadMatch	nist-obscene-degrading-and-or-abusive-content	nist-ai-rmf	# Sexual content — adult, erotic, non-consensual nudity
ai-risk-taxonomy-negative-stereotyping-of-any-group	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-network-disruption	ai-risk-taxonomy	skos:broadMatch	nist-information-security	nist-ai-rmf	# CIA-model security risks — confidentiality, integrity, availability
ai-risk-taxonomy-network-disruption	ai-risk-taxonomy	skos:relatedMatch	llm01-prompt-injection	owasp-llm-2.0	# CIA security risks — loosely related to LLM attack surface
ai-risk-taxonomy-network-intrusion	ai-risk-taxonomy	skos:broadMatch	nist-information-security	nist-ai-rmf	# CIA-model security risks — confidentiality, integrity, availability
ai-risk-taxonomy-network-intrusion	ai-risk-taxonomy	skos:relatedMatch	llm01-prompt-injection	owasp-llm-2.0	# CIA security risks — loosely related to LLM attack surface
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---communication-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---communication-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---demographic-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---demographic-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---educational-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---educational-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---financial-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---financial-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---health-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---health-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---location-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---location-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-non-consensual-tracking/monitoring/stalking/spyware---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-not-labeling-content-as-ai-generated Not labeling content as AI-generated (Using chatbots to convince people they are communicating with a human)	ai-risk-taxonomy	skos:broadMatch	nist-information-integrity	nist-ai-rmf	# Manipulation — sowing division, misrepresentation
ai-risk-taxonomy-not-labeling-content-as-ai-generated Not labeling content as AI-generated (Using chatbots to convince people they are communicating with a human)	ai-risk-taxonomy	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# Manipulation — misrepresentation via LLM-generated content
ai-risk-taxonomy-nuclear-facilities	ai-risk-taxonomy	skos:relatedMatch	nist-human-ai-configuration	nist-ai-rmf	# Operational misuses — regulated advice, unsafe automated systems
ai-risk-taxonomy-nuclear-weapons	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Violence and extremism — depicting violence, terrorism, weapons
ai-risk-taxonomy-nuclear-weapons	ai-risk-taxonomy	skos:broadMatch	nist-cbrn-information-or-capabilities	nist-ai-rmf	# Weapons development including bioweapons, explosives, CBRN
ai-risk-taxonomy-obscene	ai-risk-taxonomy	skos:broadMatch	nist-obscene-degrading-and-or-abusive-content	nist-ai-rmf	# Sexual content — adult, erotic, non-consensual nudity
ai-risk-taxonomy-occupation	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-opposing-constitutional-principles	ai-risk-taxonomy	skos:relatedMatch	nist-information-integrity	nist-ai-rmf	# Political usage — election interference, lobbying, persuasion
ai-risk-taxonomy-other-unauthorized-actions-on-behalf-of-users	ai-risk-taxonomy	skos:relatedMatch	nist-human-ai-configuration	nist-ai-rmf	# Operational misuses — regulated advice, unsafe automated systems
ai-risk-taxonomy-packet-forgery	ai-risk-taxonomy	skos:broadMatch	nist-information-security	nist-ai-rmf	# CIA-model security risks — confidentiality, integrity, availability
ai-risk-taxonomy-packet-forgery	ai-risk-taxonomy	skos:relatedMatch	llm01-prompt-injection	owasp-llm-2.0	# CIA security risks — loosely related to LLM attack surface
ai-risk-taxonomy-payday-lending	ai-risk-taxonomy	skos:relatedMatch	nist-harmful-bias-or-homogenization	nist-ai-rmf	# Economic harm — schemes, unfair markets, worker disempowerment
ai-risk-taxonomy-pedophilia	ai-risk-taxonomy	skos:broadMatch	nist-obscene-degrading-and-or-abusive-content	nist-ai-rmf	# Child harm content — CSAM, grooming, exploitation
ai-risk-taxonomy-perpetuating-racism	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-perpetuating-sexism	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-personality	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-personalized-or-targeted-campaign-materials	ai-risk-taxonomy	skos:relatedMatch	nist-information-integrity	nist-ai-rmf	# Political usage — election interference, lobbying, persuasion
ai-risk-taxonomy-persons-(including-murder)	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Violence and extremism — depicting violence, terrorism, weapons
ai-risk-taxonomy-phishing/catfishing	ai-risk-taxonomy	skos:broadMatch	nist-information-integrity	nist-ai-rmf	# Deception — fraud, phishing, mis/disinformation
ai-risk-taxonomy-phishing/catfishing	ai-risk-taxonomy	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# Deception — fraud, mis/disinformation via LLM
ai-risk-taxonomy-physical-characteristics	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-plagiarism	ai-risk-taxonomy	skos:broadMatch	nist-information-integrity	nist-ai-rmf	# Deception — fraud, phishing, mis/disinformation
ai-risk-taxonomy-plagiarism	ai-risk-taxonomy	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# Deception — fraud, mis/disinformation via LLM
ai-risk-taxonomy-political-advertisements	ai-risk-taxonomy	skos:relatedMatch	nist-information-integrity	nist-ai-rmf	# Political usage — election interference, lobbying, persuasion
ai-risk-taxonomy-pornography	ai-risk-taxonomy	skos:broadMatch	nist-obscene-degrading-and-or-abusive-content	nist-ai-rmf	# Sexual content — adult, erotic, non-consensual nudity
ai-risk-taxonomy-portrait-rights	ai-risk-taxonomy	skos:relatedMatch	nist-intellectual-property	nist-ai-rmf	# Fundamental rights including IP, portrait, reputation rights
ai-risk-taxonomy-pregnancy-status	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-profiling	ai-risk-taxonomy	skos:relatedMatch	nist-human-ai-configuration	nist-ai-rmf	# Operational misuses — regulated advice, unsafe automated systems
ai-risk-taxonomy-promoting-academic-dishonesty	ai-risk-taxonomy	skos:broadMatch	nist-information-integrity	nist-ai-rmf	# Deception — fraud, phishing, mis/disinformation
ai-risk-taxonomy-promoting-academic-dishonesty	ai-risk-taxonomy	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# Deception — fraud, mis/disinformation via LLM
ai-risk-taxonomy-promoting-cults	ai-risk-taxonomy	skos:relatedMatch	nist-information-integrity	nist-ai-rmf	# Political usage — election interference, lobbying, persuasion
ai-risk-taxonomy-promoting-feudal-superstitions	ai-risk-taxonomy	skos:relatedMatch	nist-information-integrity	nist-ai-rmf	# Political usage — election interference, lobbying, persuasion
ai-risk-taxonomy-promotion-of-sexual-services	ai-risk-taxonomy	skos:broadMatch	nist-obscene-degrading-and-or-abusive-content	nist-ai-rmf	# Sexual content — adult, erotic, non-consensual nudity
ai-risk-taxonomy-propaganda	ai-risk-taxonomy	skos:relatedMatch	nist-information-integrity	nist-ai-rmf	# Political usage — election interference, lobbying, persuasion
ai-risk-taxonomy-property-damage	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Violence and extremism — depicting violence, terrorism, weapons
ai-risk-taxonomy-prostitution	ai-risk-taxonomy	skos:relatedMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Criminal activities — trafficking, exploitation, illegal goods
ai-risk-taxonomy-provoking	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-pseudo-pharmaceuticals	ai-risk-taxonomy	skos:broadMatch	nist-information-integrity	nist-ai-rmf	# Deception — fraud, phishing, mis/disinformation
ai-risk-taxonomy-pseudo-pharmaceuticals	ai-risk-taxonomy	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# Deception — fraud, mis/disinformation via LLM
ai-risk-taxonomy-pyramid-schemes	ai-risk-taxonomy	skos:relatedMatch	nist-harmful-bias-or-homogenization	nist-ai-rmf	# Economic harm — schemes, unfair markets, worker disempowerment
ai-risk-taxonomy-race	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-radiological-weapons	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Violence and extremism — depicting violence, terrorism, weapons
ai-risk-taxonomy-radiological-weapons	ai-risk-taxonomy	skos:broadMatch	nist-cbrn-information-or-capabilities	nist-ai-rmf	# Weapons development including bioweapons, explosives, CBRN
ai-risk-taxonomy-religion	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-reputation-rights	ai-risk-taxonomy	skos:relatedMatch	nist-intellectual-property	nist-ai-rmf	# Fundamental rights including IP, portrait, reputation rights
ai-risk-taxonomy-scams	ai-risk-taxonomy	skos:broadMatch	nist-information-integrity	nist-ai-rmf	# Deception — fraud, phishing, mis/disinformation
ai-risk-taxonomy-scams	ai-risk-taxonomy	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# Deception — fraud, mis/disinformation via LLM
ai-risk-taxonomy-sexual-acts	ai-risk-taxonomy	skos:broadMatch	nist-obscene-degrading-and-or-abusive-content	nist-ai-rmf	# Sexual content — adult, erotic, non-consensual nudity
ai-risk-taxonomy-sexual-exploitation	ai-risk-taxonomy	skos:relatedMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Criminal activities — trafficking, exploitation, illegal goods
ai-risk-taxonomy-sexual-intercourse	ai-risk-taxonomy	skos:broadMatch	nist-obscene-degrading-and-or-abusive-content	nist-ai-rmf	# Sexual content — adult, erotic, non-consensual nudity
ai-risk-taxonomy-sexual-orientation	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-shaming	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-slander	ai-risk-taxonomy	skos:relatedMatch	nist-information-integrity	nist-ai-rmf	# Defamation — libel, slander, disparagement
ai-risk-taxonomy-social-behaviors	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-social-engineering	ai-risk-taxonomy	skos:broadMatch	nist-information-security	nist-ai-rmf	# CIA-model security risks — confidentiality, integrity, availability
ai-risk-taxonomy-social-engineering	ai-risk-taxonomy	skos:relatedMatch	llm01-prompt-injection	owasp-llm-2.0	# CIA security risks — loosely related to LLM attack surface
ai-risk-taxonomy-social-scoring	ai-risk-taxonomy	skos:relatedMatch	nist-human-ai-configuration	nist-ai-rmf	# Operational misuses — regulated advice, unsafe automated systems
ai-risk-taxonomy-solicitation	ai-risk-taxonomy	skos:broadMatch	nist-obscene-degrading-and-or-abusive-content	nist-ai-rmf	# Child harm content — CSAM, grooming, exploitation
ai-risk-taxonomy-spam	ai-risk-taxonomy	skos:broadMatch	nist-information-integrity	nist-ai-rmf	# Deception — fraud, phishing, mis/disinformation
ai-risk-taxonomy-spam	ai-risk-taxonomy	skos:broadMatch	llm092025-misinformation	owasp-llm-2.0	# Deception — fraud, mis/disinformation via LLM
ai-risk-taxonomy-spear-phishing	ai-risk-taxonomy	skos:broadMatch	nist-information-security	nist-ai-rmf	# CIA-model security risks — confidentiality, integrity, availability
ai-risk-taxonomy-spear-phishing	ai-risk-taxonomy	skos:relatedMatch	llm01-prompt-injection	owasp-llm-2.0	# CIA security risks — loosely related to LLM attack surface
ai-risk-taxonomy-spoofing	ai-risk-taxonomy	skos:broadMatch	nist-information-security	nist-ai-rmf	# CIA-model security risks — confidentiality, integrity, availability
ai-risk-taxonomy-spoofing	ai-risk-taxonomy	skos:relatedMatch	llm01-prompt-injection	owasp-llm-2.0	# CIA security risks — loosely related to LLM attack surface
ai-risk-taxonomy-subverting-state-power	ai-risk-taxonomy	skos:relatedMatch	nist-information-integrity	nist-ai-rmf	# Political usage — election interference, lobbying, persuasion
ai-risk-taxonomy-suggestive	ai-risk-taxonomy	skos:broadMatch	nist-obscene-degrading-and-or-abusive-content	nist-ai-rmf	# Sexual content — adult, erotic, non-consensual nudity
ai-risk-taxonomy-suicide	ai-risk-taxonomy	skos:relatedMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Self-harm content — suicide, self-injury, eating disorders
ai-risk-taxonomy-system/website-impairment	ai-risk-taxonomy	skos:broadMatch	nist-information-security	nist-ai-rmf	# CIA-model security risks — confidentiality, integrity, availability
ai-risk-taxonomy-system/website-impairment	ai-risk-taxonomy	skos:relatedMatch	llm01-prompt-injection	owasp-llm-2.0	# CIA security risks — loosely related to LLM attack surface
ai-risk-taxonomy-terrorism	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Violence and extremism — depicting violence, terrorism, weapons
ai-risk-taxonomy-threats	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-torture/abuse	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Violence and extremism — depicting violence, terrorism, weapons
ai-risk-taxonomy-transportation	ai-risk-taxonomy	skos:relatedMatch	nist-human-ai-configuration	nist-ai-rmf	# Operational misuses — regulated advice, unsafe automated systems
ai-risk-taxonomy-trolling	ai-risk-taxonomy	skos:broadMatch	nist-dangerous-violent-or-hateful-content	nist-ai-rmf	# Hate speech, harassment, harmful beliefs, offensive language
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---biometric-data-(facial-recognition)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---communication-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---communication-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---demographic-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---demographic-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---educational-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---educational-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---financial-records	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---financial-records	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---health-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---health-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---location-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---location-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-collection/gathering/stealing---pii-(personal-identifiable-information)	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
ai-risk-taxonomy-unauthorized-disclosure---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	nist-data-privacy	nist-ai-rmf	# Privacy violations across data types and operations
ai-risk-taxonomy-unauthorized-disclosure---behavioral/-preference-data	ai-risk-taxonomy	skos:broadMatch	llm022025-sensitive-information-disclosure	owasp-llm-2.0	# Privacy violations — LLM discloses sensitive data
